mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,country,political_group,political_group_abb,national_political_group,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,age,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
197412,Mr,Niclas,Herbst,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Ratzeburg,2/28/1973 1:00,,50,https://www.europarl.europa.eu/mepphoto/197412.jpg,info@niclas-herbst.eu; niclas.herbst@europarl.europa.eu,,,https://www.facebook.com/niclas.herbst.eu,,https://www.instagram.com/niclasherbst/,https://data.europarl.europa.eu/person/197412
197425,Mr,Ralf,Seekatz,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,DERNBACH,10/11/1972 1:00,,50,https://www.europarl.europa.eu/mepphoto/197425.jpg,ralf.seekatz@europarl.europa.eu,http://www.ralf-seekatz.eu/,,https://www.facebook.com/ralf.seekatz,,,https://data.europarl.europa.eu/person/197425
124806,Mr,David,McAllister,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Berlin,12/1/1971 1:00,,51,https://www.europarl.europa.eu/mepphoto/124806.jpg,david.mcallister@europarl.europa.eu,https://www.david-mcallister.de/,https://twitter.com/davidmcallister,https://www.facebook.com/david.mcallister,,,https://data.europarl.europa.eu/person/124806
197422,Ms,Christine,Schneider,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,female,Germany,Landau,5/6/1972 1:00,,51,https://www.europarl.europa.eu/mepphoto/197422.jpg,christine.schneider@europarl.europa.eu,,https://twitter.com/chschneider,https://www.facebook.com/christine.schneider.mdep,,https://www.instagram.com/christineschneider_mdep/,https://data.europarl.europa.eu/person/197422
124807,Mr,Jens,Gieseke,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Lingen,5/18/1971 1:00,,52,https://www.europarl.europa.eu/mepphoto/124807.jpg,jens.gieseke@europarl.europa.eu,https://jens-gieseke.de/,,https://www.facebook.com/gieseke.europa,,https://www.instagram.com/jens.gieseke/,https://data.europarl.europa.eu/person/124807
197410,Mr,Stefan,Berger,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Mönchengladbach,9/15/1969 1:00,,53,https://www.europarl.europa.eu/mepphoto/197410.jpg,stefan.berger@europarl.europa.eu,https://www.stefan-berger.de/,https://twitter.com/DrStefanBerger,https://www.facebook.com/StefanBergerEU/,,https://www.instagram.com/stefanberger_mdep,https://data.europarl.europa.eu/person/197410
1917,Mr,Markus,Ferber,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich-Soziale Union in Bayern e.V.,male,Germany,Augsburg,1/15/1965 1:00,,58,https://www.europarl.europa.eu/mepphoto/1917.jpg,markus.ferber@europarl.europa.eu,http://www.markus-ferber.de/,https://twitter.com/MarkusFerber,https://www.facebook.com/MarkusFerberEU,,,https://data.europarl.europa.eu/person/1917
1927,Mr,Peter,Liese,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Meschede,5/20/1965 1:00,,58,https://www.europarl.europa.eu/mepphoto/1927.jpg,peter.liese@europarl.europa.eu,http://www.peter-liese.de/,http://twitter.com/peterliese,https://www.facebook.com/peter.liese,,https://www.instagram.com/peter.liese.cdu/,https://data.europarl.europa.eu/person/1927
96756,Ms,Sabine,Verheyen,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,female,Germany,Aachen,10/24/1964 1:00,,58,https://www.europarl.europa.eu/mepphoto/96756.jpg,sabine.verheyen@europarl.europa.eu,http://www.sabine-verheyen.de/,https://twitter.com/sabineverheyen,https://www.facebook.com/mdep.ac,,https://www.instagram.com/sabineverheyen,https://data.europarl.europa.eu/person/96756
28226,Mr,Christian,Ehler,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,München,8/17/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/28226.jpg,christian.ehler@europarl.europa.eu,https://ehler.eu/,https://twitter.com/mep_ehler,https://www.facebook.com/ehler/,,,https://data.europarl.europa.eu/person/28226
96761,Mr,Axel,Voss,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Hameln,7/4/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/96761.jpg,axel.voss@europarl.europa.eu,http://www.axel-voss-europa.de/,http://twitter.com/AxelVossMdEP,https://www.facebook.com/AxelVossMdEP,,https://www.instagram.com/axel.voss.mdep/,https://data.europarl.europa.eu/person/96761
197436,Mr,Helmut,Geuking,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Familien-Partei Deutschlands,male,Germany,Coesfeld,1/16/1964 1:00,,59,https://www.europarl.europa.eu/mepphoto/197436.jpg,helmut.geuking@europarl.europa.eu,https://www.xn--whlefamilie-l8a.de/,https://twitter.com/GeukingHelmut,https://www.facebook.com/FamilienParteiDeutschlands/,https://www.facebook.com/helmut.geuking,https://www.instagram.com/helmutgeukingmdep,https://data.europarl.europa.eu/person/197436
4289,Ms,Angelika,Niebler,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich-Soziale Union in Bayern e.V.,female,Germany,München,2/18/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/4289.jpg,angelika.niebler@europarl.europa.eu,http://www.angelika-niebler.de/,https://twitter.com/ANiebler,https://www.facebook.com/aniebler,,https://www.instagram.com/angelika.niebler,https://data.europarl.europa.eu/person/4289
28224,Mr,Markus,Pieper,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Hameln,5/15/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/28224.jpg,markus.pieper@europarl.europa.eu,http://www.markus-pieper.eu/,https://twitter.com/markuspiepermep,,https://www.facebook.com/markuspieperMEP,https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr,https://data.europarl.europa.eu/person/28224
197429,Ms,Marion,Walsmann,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,female,Germany,Erfurt,3/17/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/197429.jpg,marionerika.walsmann@europarl.europa.eu,https://www.marion-walsmann.de/,https://twitter.com/marionwalsmann,https://www.facebook.com/team.walsmann/,,https://www.instagram.com/marion_walsmann/,https://data.europarl.europa.eu/person/197429
96780,Ms,Monika,Hohlmeier,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich-Soziale Union in Bayern e.V.,female,Germany,München,2/7/1962 1:00,,61,https://www.europarl.europa.eu/mepphoto/96780.jpg,monika.hohlmeier@europarl.europa.eu; oberfranken@monika.hohlmeier.de,http://www.monika.hohlmeier.de/,https://twitter.com/mhohlmeier,https://www.facebook.com/mhohlmeier/,,https://www.instagram.com/monika.hohlmeier/,https://data.europarl.europa.eu/person/96780
2341,Mr,Michael,Gahler,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Frankfurt/Main,4/22/1960 1:00,,63,https://www.europarl.europa.eu/mepphoto/2341.jpg,michael.gahler@europarl.europa.eu,http://www.michael-gahler.eu,https://twitter.com/gahler_michael,https://www.facebook.com/Michael.Gahler.EU/,,,https://data.europarl.europa.eu/person/2341
96772,Mr,Peter,Jahr,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Burgstädt,4/24/1959 1:00,,64,https://www.europarl.europa.eu/mepphoto/96772.jpg,peter.jahr@europarl.europa.eu,http://www.peter-jahr.de/,https://twitter.com/peter_jahr,https://www.facebook.com/DrPeterJahr/,,,https://data.europarl.europa.eu/person/96772
2323,Mr,Rainer,Wieland,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich Demokratische Union Deutschlands,male,Germany,Stuttgart - Bad Cannstatt,2/19/1957 1:00,,66,https://www.europarl.europa.eu/mepphoto/2323.jpg,rainer.wieland@europarl.europa.eu,http://www.mdep.de/,,https://www.facebook.com/wieland.mdep,,https://www.instagram.com/rainerwielandmdep/,https://data.europarl.europa.eu/person/2323
197427,Ms,Marlene,Mortler,,,Germany,Group of the European People's Party (Christian Democrats),EPP,Christlich-Soziale Union in Bayern e.V.,female,Germany,Lauf,10/16/1955 1:00,,67,https://www.europarl.europa.eu/mepphoto/197427.jpg,marlene.mortler@europarl.europa.eu; marlene.mortler@ep.europa.eu,https://marlenemortler.de/,,,,https://www.instagram.com/marlene.mortler.csu/,https://data.europarl.europa.eu/person/197427
229352,Mr,Malte,Gallée,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Schwäbisch Gmünd,5/9/1993 0:00,,30,https://www.europarl.europa.eu/mepphoto/229352.jpg,malte.gallee@europarl.europa.eu,https://maltegallee.eu/,https://twitter.com/galleerie,https://www.facebook.com/malte.green.gallee/,,https://instagram.com/galleerie,https://data.europarl.europa.eu/person/229352
197465,Mr,Niklas,Nienaß,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Marl,4/14/1992 0:00,,31,https://www.europarl.europa.eu/mepphoto/197465.jpg,niklas.nienass@europarl.europa.eu,,https://twitter.com/nnienass,,,,https://data.europarl.europa.eu/person/197465
197439,Mr,Damian,Boeselager,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Volt,male,Germany,Frankfurt am Main,8/3/1988 1:00,,34,https://www.europarl.europa.eu/mepphoto/197439.jpg,damian.BOESELAGER@europarl.europa.eu; damian.boeselager@europarl.europa.eu,,https://twitter.com/d_boeselager,,https://www.facebook.com/damina.boeselager,https://www.instagram.com/damian.boeselager,https://data.europarl.europa.eu/person/197439
103381,Ms,Terry,Reintke,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Gelsenkirchen,9/5/1987 0:00,,35,https://www.europarl.europa.eu/mepphoto/103381.jpg,terry.reintke@europarl.europa.eu,,https://twitter.com/TerryReintke,https://www.facebook.com/terry.reintke,,https://www.instagram.com/terry_reintke/,https://data.europarl.europa.eu/person/103381
197462,Mr,Erik,Marquardt,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Neubrandenburg,10/20/1987 1:00,,35,https://www.europarl.europa.eu/mepphoto/197462.jpg,erik.marquardt@europarl.europa.eu,,https://twitter.com/erikmarquardt,https://www.facebook.com/ErikMarquardtde/,,https://www.instagram.com/erikmarquardt/,https://data.europarl.europa.eu/person/197462
197423,Mr,Nico,Semsrott,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Independent,male,Germany,Hamburg,11/3/1986 1:00,,36,https://www.europarl.europa.eu/mepphoto/197423.jpg,nico.semsrott@europarl.europa.eu,https://nicosemsrott.eu/,https://www.twitter.com/nicosemsrott,https://www.facebook.com/nicosemsrott,,https://www.instagram.com/nicosemsrott/?hl=de,https://data.europarl.europa.eu/person/197423
197449,Mr,Michael,Bloss,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Filderstadt,6/11/1986 1:00,,36,https://www.europarl.europa.eu/mepphoto/197449.jpg,michael.bloss@europarl.europa.eu,http://www.michaelbloss.eu,https://twitter.com/micha_bloss,https://www.facebook.com/michabloss,,https://www.instagram.com/michabloss/,https://data.europarl.europa.eu/person/197449
197448,Mr,Rasmus,Andresen,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Essen,2/20/1986 1:00,,37,https://www.europarl.europa.eu/mepphoto/197448.jpg,rasmus.andresen@europarl.europa.eu,,https://twitter.com/RasmusAndresen,https://www.facebook.com/AndresenRasmus/,,https://www.instagram.com/gruenrasmus,https://data.europarl.europa.eu/person/197448
106936,Mr,Daniel,Freund,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Aachen,10/14/1984 1:00,,38,https://www.europarl.europa.eu/mepphoto/106936.jpg,daniel.freund@europarl.europa.eu,http://www.danielfreund.eu,https://twitter.com/daniel_freund,https://www.facebook.com/EuropaDaniel/,,https://www.instagram.com/europafreund/,https://data.europarl.europa.eu/person/106936
197464,Ms,Hannah,Neumann,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Speyer,3/4/1984 0:00,,39,https://www.europarl.europa.eu/mepphoto/197464.jpg,hannah.neumann@europarl.europa.eu,https://hannahneumann.eu/,https://twitter.com/HNeumannMEP,,https://facebook.com/HannahNeumann.LBerg/,https://www.instagram.com/hannah_lberg,https://data.europarl.europa.eu/person/197464
86793,Ms,Anna,Cavazzini,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Schlüchtern,12/12/1982 1:00,,40,https://www.europarl.europa.eu/mepphoto/86793.jpg,anna.cavazzini@europarl.europa.eu,,https://twitter.com/anna_cavazzini,,,https://www.instagram.com/anna.cavazzini,https://data.europarl.europa.eu/person/86793
96734,Ms,Ska,Keller,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,W.-P.-St. Guben,11/22/1981 1:00,,41,https://www.europarl.europa.eu/mepphoto/96734.jpg,ska.keller@europarl.europa.eu; franziska.keller@europarl.europa.eu,http://www.skakeller.de,https://twitter.com/SkaKeller,,,,https://data.europarl.europa.eu/person/96734
197461,Ms,Katrin,Langensiepen,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Langenhagen,10/10/1979 1:00,,43,https://www.europarl.europa.eu/mepphoto/197461.jpg,katrin.langensiepen@europarl.europa.eu,http://katrin-langensiepen.eu,https://twitter.com/k_langensiepen,https://www.facebook.com/KLangensiepen/,,https://www.instagram.com/katrinlangensiepen,https://data.europarl.europa.eu/person/197461
197431,Mr,Patrick,Breyer,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Piratenpartei Deutschland,male,Germany,Frankfurt-am-Main,4/29/1977 0:00,,46,https://www.europarl.europa.eu/mepphoto/197431.jpg,patrick.breyer@europarl.europa.eu,https://www.patrick-breyer.de,https://twitter.com/echo_pbreyer,,,https://www.instagram.com/patrickbreyer_mep/,https://data.europarl.europa.eu/person/197431
206158,Ms,Manuela,Ripa,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Ökologisch-Demokratische Partei,female,Germany,Saarbrücken,9/6/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/206158.jpg,manuela.ripa@europarl.europa.eu,https://manuela-ripa.eu/en/home-eng/,https://twitter.com/RipaManuela,https://www.facebook.com/ripamanuela,,https://www.instagram.com/manuela.ripa/,https://data.europarl.europa.eu/person/206158
197453,Ms,Anna,Deparnay-Grunenberg,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Berlin,5/6/1976 1:00,,47,https://www.europarl.europa.eu/mepphoto/197453.jpg,anna.deparnay-grunenberg@europarl.europa.eu,http://deparnay-grunenberg.eu,,,,,https://data.europarl.europa.eu/person/197453
197460,Mr,Sergey,Lagodinsky,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Astrakhan,1/12/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/197460.jpg,sergey.lagodinsky@europarl.europa.eu,https://lagodinsky.de/,https://twitter.com/slagodinsky,,https://www.facebook.com/slagodinsky/,https://www.instagram.com/slagodinsky/,https://data.europarl.europa.eu/person/197460
197457,Ms,Henrike,Hahn,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Munchen,4/9/1970 1:00,,53,https://www.europarl.europa.eu/mepphoto/197457.jpg,henrike.hahn@europarl.europa.eu,http://henrike-hahn.de/,https://twitter.com/henrikehahn?lang=en,https://www.facebook.com/henrike.hahn.16,,https://www.instagram.com/henrikehahn/,https://data.europarl.europa.eu/person/197457
197451,Ms,Viola,von Cramon-Taubadel,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Halle/Westfalen,3/23/1970 1:00,,53,https://www.europarl.europa.eu/mepphoto/197451.jpg,viola.voncramon@europarl.europa.eu,https://violavoncramon.eu/,https://twitter.com/violavoncramon?lang=en,https://www.facebook.com/Viola4Europe/,https://www.facebook.com/viola.voncramon,,https://data.europarl.europa.eu/person/197451
183916,Ms,Alexandra,Geese,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Lippstadt,1/7/1968 1:00,,55,https://www.europarl.europa.eu/mepphoto/183916.jpg,alexandra.geese@europarl.europa.eu,https://alexandrageese.eu/,https://twitter.com/alexandrageese,https://www.facebook.com/alexandrageese/,,https://www.instagram.com/alexandrageese/,https://data.europarl.europa.eu/person/183916
197466,Ms,Jutta,Paulus,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,female,Germany,Giessen,9/5/1967 1:00,,55,https://www.europarl.europa.eu/mepphoto/197466.jpg,jutta.paulus@europarl.europa.eu,https://www.jutta-paulus.de/,https://twitter.com/juttapaulusrlp,,https://www.facebook.com/JuttaPaulusRLP/,https://www.instagram.com/jutta.paulus/,https://data.europarl.europa.eu/person/197466
193273,Mr,Romeo,Franz,,,Germany,Group of the Greens/European Free Alliance,Greens-EFA,Bündnis 90/Die Grünen,male,Germany,Kaiserslautern,10/28/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/193273.jpg,romeo.franz@europarl.europa.eu,,https://twitter.com/romeofranz1,https://www.facebook.com/RomeoFranz,,,https://data.europarl.europa.eu/person/193273
